ID;Date;User;Tweet;Source;Hashtags;RetweetCount;likeCount;;;;;;
✅Accommodation;;;;;;;;;;;;;
 ;;;;;;;;;;;;;
Deadline: Not Specified;;;;;;;;;;;;;
;;;;;;;;;;;;;
APPLY LINK↙️;;;;;;;;;;;;;
"https://t.co/IO9ZNL8Zas""";TweetDeck Web App;;6;16;;;;;;;;;
3000;2023-03-31 14:30:00+00:00;UCANews;A bishops’ council in #Iraq says the Iraqi #Christians may boycott local and national elections if the electoral system is not reformed to ensure their proper political representation. #minority #Election ;;;;;;;;;;
"https://t.co/kpvDjmRB5b""";TweetDeck;['Iraq', 'Christians', 'minority', 'Election'];0;0;;;;;;;;;
3001;2023-03-31 14:29:47+00:00;AdeolaVIP;@emyisgold @1Windway @nestaseyi Unite over rubbish? Tell me one good reason why south east remain like this after a very long time of PDP rulling;Twitter for Android;;1;9;;;;;;
3002;2023-03-31 14:29:44+00:00;jmontforttx;*checks notes* ;;;;;;;;;;
#NAME?;;;;;;;;;;;;;
#NAME?;;;;;;;;;;;;;
-TX sued over the 2023 federal budget;;;;;;;;;;;;;
#NAME?;;;;;;;;;;;;;
#NAME?;;;;;;;;;;;;;
#NAME?;;;;;;;;;;;;;
"-TX sued over """"woke"""" investing ";;;;;;;;;;;;;
;;;;;;;;;;;;;
"As you were saying?""";Twitter Web App;;39;104;;;;;;;;;
3003;2023-03-31 14:29:43+00:00;MOlakunle_;Bunch of charlatans! ;;;;;;;;;;
Can you tell me how a man who came third in an election thought he won the elections? ;;;;;;;;;;;;;
Come May 29th; 2023. Asiwaju Bola Ahmed Tinubu WILL be sworn in; and nothing y'all bastards can do. ;;;;;;;;;;;
If una do anyhow;" una foto collect anyhow.""";Twitter for Android;;1;0;;;;;;;;
3004;2023-03-31 14:29:40+00:00;dioceseHN;We welcome applications for the role of Administrator in the Vicariate for Faith &amp;;;;;;;;;;
3005;2023-03-31 14:29:35+00:00;emambuxsa;Weekend Special...Get this offer NOW➡️➡️with Emam Bux 🥳 Valid for 31 March - 2 April 2023 - While Stocks LAST!;;;;;;;;;;
Get Shopping Now 🛍 Available at;;;;;;;;;;;;;
📌Alpine Road Springfield;;;;;;;;;;;;;
📌Gem City Phoenix;;;;;;;;;;;;;
📌Monty Naicker Road Durban (Old Pine Street);;;;;;;;;;;;;
"#EmamBux #EmamBuxWeeklySpecials #durban https://t.co/QK9pjiMrVb""";Twitter Web App;['EmamBux', 'EmamBuxWeeklySpecials', 'durban'];0;0;;;;;;;;;
3006;2023-03-31 14:29:24+00:00;pecad4;Conservatives expect Sunak to boost damaged brand as local election looms |  local elections;;;;;;;;;;
"https://t.co/dF2Qbp9A4B""";pecad4;;0;0;;;;;;;;;
3007;2023-03-31 14:29:10+00:00;MotherHusler21;@RepJimBanks Election is next year so what your saying is that you and your buddies can be charged with anything since your elections are every 2 years so every year is an election year? 🤔😳 ;;;;;;;;;;
THAT'S NOT HOW THIS WORKS;;;;;;;;;;;;;
;;;;;;;;;;;;;
"#NoOneIsAboveTheLaw""";Twitter Web App;['NoOneIsAboveTheLaw'];0;0;;;;;;;;;
3008;2023-03-31 14:29:04+00:00;20tendaily;Did you know that only 1 female was in the 2023 Gubernatorial election for Enugu State?;;;;;;;;;;
;;;;;;;;;;;;;
#genderanalytics;;;;;;;;;;;;;
"#nigeria2023election https://t.co/LYIVk6JuH5""";Twitter Web App;['genderanalytics', 'nigeria2023election'];0;2;;;;;;;;;
3009;2023-03-31 14:28:59+00:00;TheDudeMan63;2023 Poker Road Trip To World Series Of Poker https://t.co/KCndK69RMn;Periscope;;0;0;;;;;;
3010;2023-03-31 14:28:48+00:00;Airdropglobal5;@ChikezieNnamani @GazetteNGR How do you know they didn't vote? Are you aware that NIgerians in America hold dual nationality and can vote in both American And Nigerian elections ? Many Nigerian Americans return to Nigeria to vote;Twitter for Android;;0;5;;;;;;
3011;2023-03-31 14:28:42+00:00;TonyPha57023698;Road to Muscle 2023 😊 https://t.co/bKKQa7AlZS;Twitter for iPhone;;0;0;;;;;;
3012;2023-03-31 14:28:38+00:00;Kadiayena1;Greed and corruption has eaten deep into almost every institution in Nigeria.;;;;;;;;;;
;;;;;;;;;;;;;
Nigerians in the US decided to protest against the flawed elections; but a reputable media outlet decides to report it this way.;;;;;;;;;;;;
;;;;;;;;;;;;;
"The bias some media outlets are displaying these days is shameful.""";Twitter for Android;;0;0;;;;;;;;;
3013;2023-03-31 14:28:34+00:00;Aubrey_ETj___;@wizkidayo @davido 30BG loves the FC ;;;;;;;;;;
;;;;;;;;;;;;;
#TimelessAlbum ;;;;;;;;;;;;;
#MoreLoveLessEgo ;;;;;;;;;;;;;
;;;;;;;;;;;;;
This is 2023; spread the love...... everywhere is at peace ;;;;;;;;;;;;
 God bless Davido ;;;;;;;;;;;;;
 God bless big wiz ;;;;;;;;;;;;;
;;;;;;;;;;;;;
God bless the federal republic of Nigeria ;;;;;;;;;;;;;
;;;;;;;;;;;;;
"Update your playlist!!! Stream aggressively https://t.co/K4LnyThTIM""";Twitter for Android;['TimelessAlbum', 'MoreLoveLessEgo'];0;1;;;;;;;;;
3014;2023-03-31 14:28:32+00:00;kanukcajon;@JustinTrudeau Distraction.  Are the Liberals a legitimate government?  Without answers to the Communist influence over the previous elections this government does not deserve to govern.  The corruption appears to start from the top.  Investigate or hold ;Twitter Web App;;0;0;;;;;;
3015;2023-03-31 14:28:04+00:00;orbiterP;Every key stakeholder in this country has the results of the 2023 election. Not the fraudulent figures announced by @inecnigeria and yes, they all know @PeterObi won. Light will defeat darkness. The forces of good shall yet triumph over the evil forces of darkness;Twitter Web App;;1;2;;;;;;
3016;2023-03-31 14:27:39+00:00;Sarah255337385;Myanmar has been bleeding since 2021 Feb 1.The junta is killing innocent lives &amp;;;;;;;;;;
But CCP &amp;;;;;;;;;;;;;
"#Anti_Sham_2023_Election""";Twitter for Android;['WarCrimesOfJunta', 'MilkteaAlliance', 'Anti_Sham_2023_Election'];0;1;;;;;;;;;
3017;2023-03-31 14:27:30+00:00;RoadRecovery;In celebration of #RoadRecovery's 25-year anniversary (1998-2023), watch never-before-seen video of #RoadTrax Program youth &amp;;;;;;;;;;
"Subscribe to our YouTube Channel to watch the entire song! https://t.co/3qaTdzWwyJ""";Twitter for iPhone;['RoadRecovery', 'RoadTrax'];1;2;;;;;;;;;
3018;2023-03-31 14:27:00+00:00;UNBCATHLETICS;Our @UNBCWSoccer is on the road for the final postseason games of the year, looking to keep building on all the hard work this year!;;;;;;;;;;
;;;;;;;;;;;;;
Hear from Sidney Elliott; who scored her first career @CanadaWest goal this season; and sees big things for the green &amp;;;;;;;;;;;
;;;;;;;;;;;;;
"#RunAsOne https://t.co/A9ATqjbHnE""";Twitter Media Studio;['RunAsOne'];0;6;;;;;;;;;
3019;2023-03-31 14:26:50+00:00;AmadeaEwer;It’s also the same in Canada. Proof of Chinese election interference with last 2 elections. CSIS has evidence &amp;;;;;;;;;;
3020;2023-03-31 14:26:26+00:00;Khaing93037353;Myanmar has been bleeding since 2021 Feb 1.The junta is killing innocent lives &amp;;;;;;;;;;
3021;2023-03-31 14:25:47+00:00;hrw;In March 2023, satellite images showed that the village of Fadiaka had been totally abandoned following the wave of violence.;;;;;;;;;;
;;;;;;;;;;;;;
Thatched-roof buildings had been destroyed and the surrounding forest had overtaken the main road; paths;" and houses. https://t.co/lOrHFURWa2""";Twitter Web App;;6;14;;;;;;;
3022;2023-03-31 14:25:33+00:00;DAB4Justice;@obi_Nwosu In 1985, the then GMB executed 3 young men for drug trafficking. Now in 2023, PMB wants to hand over power to an unrepentant international drug lord. It's a shame. https://t.co/xH8Nj6CMGJ;Twitter for Android;;0;0;;;;;;
3023;2023-03-31 14:25:23+00:00;24minutesofA24;What can you expect from A24 in 2023? 👀;;;;;;;;;;
;;;;;;;;;;;;;
We answer just that on the new pod! We rank the top 5 upcoming projects we’re most excited for; talk about movies WAY down the road &amp;;;;;;;;;;;;
;;;;;;;;;;;;;
APPLE: https://t.co/JsxzflHlEA;;;;;;;;;;;;;
SPOTIFY: https://t.co/lInLmptbsT;;;;;;;;;;;;;
"YOUTUBE: https://t.co/GPgcikbzMu https://t.co/S2EpHWjpqr""";Twitter for iPhone;;2;6;;;;;;;;;
3024;2023-03-31 14:25:20+00:00;nigeriahajjcom;qualifications for membership into the NMT for the 2023 Hajj operation. All information contained in the application is subject to verification. Any omission, misstatement or falsification may lead to rejection of your application or removal of your name from eligibility list.;Twitter for iPhone;;9;12;;;;;;
3025;2023-03-31 14:25:19+00:00;nigeriahajjcom;2023 by 11.59pm.;;;;;;;;;;
Note: Only eligible Medical personnels are to apply.;;;;;;;;;;;;;
GUIDELINES; TERMS AND CONDITIONS FOR APPLICATION FOR THE MEMBERSHIP;;;;;;;;;;;;
OF THE NATIONAL MEDICAL TEAM (NMT) FOR THE 2023 HAJJ EXERCISE;;;;;;;;;;;;;
"1. The information provided by you will determine your eligibility or""";Twitter for iPhone;;8;12;;;;;;;;;
3026;2023-03-31 14:25:18+00:00;nigeriahajjcom;c) Nurses;;;;;;;;;;
d) Environment Health Officers (EHO);;;;;;;;;;;;;
The application portal will be access via NAHCON’s website by clicking “Resources” and then “NMT Application Portal” from the Main menu.;;;;;;;;;;;;;
The application portal will be open on 31st March; 2023 12.00 midnight &amp;;;;;;;;;;;;
3027;2023-03-31 14:25:17+00:00;nigeriahajjcom;2023 HAJJ NATIONAL MEDICAL TEAM ONLINE APPLICATION;;;;;;;;;;
ADVERTISEMENT;;;;;;;;;;;;;
The National Hajj Commission of Nigeria (NAHCON) is pleased to announce the commencement of online application portal for National Medical Team (NMT) of the following professionals;;;;;;;;;;;;;
a) MedicalDoctors;;;;;;;;;;;;;
"b) Pharmacies""";Twitter for iPhone;;341;420;;;;;;;;;
3028;2023-03-31 14:25:16+00:00;AgbayeLucky;Completely untrue. May God forgive those who say there is no intimidation of electorates in the 18 March 2023 election. How do you even explain the Oro festival that took place during the election with a stern warning that strangers should not be seen outside;Twitter for Android;;0;0;;;;;;
3029;2023-03-31 14:25:06+00:00;1Meow2U;@ScottPresler This is your reminder that the most consequential election of 2023 will take place in Wisconsin on April 4th.;Twitter Web App;;2;6;;;;;;
3030;2023-03-31 14:25:00+00:00;GuchiAmah;Abeg make tomorrow reach make them just talk say this 2023 Nigeria election na April fool, God Abeg 🙏🏽;Twitter for iPhone;;0;0;;;;;;
3031;2023-03-31 14:24:26+00:00;aelinwa;In 2015: That was them (APC);;;;;;;;;;
"In 2023: That is them (APC) https://t.co/pW55mPXQML""";Twitter for Android;;13;4;;;;;;;;;
3032;2023-03-31 14:24:13+00:00;amernave;@siasatpk @MaryamNSharif Why noon goones afraid from elections, election has to be held within 90 days, that is also right of Pakistani people;Twitter for iPhone;;0;1;;;;;;
3033;2023-03-31 14:24:04+00:00;OkagePatrick;Now why was Raila denying he is not ready for handshake, why doesn't he call snap elections instead of clinging to half a loaf govt, this is outright greed and opportunism, he knows he lacks ideas to form and ran any govt. if he is sure his votes were stolen snap election is way;Twitter Web App;;0;0;;;;;;
3034;2023-03-31 14:23:53+00:00;Kadiayena1;The 2023 elections has shown how much hatred some people have towards igbos.;;;;;;;;;;
;;;;;;;;;;;;;
The level of bigotry and hatred is that much that they are still being attacked after elections.;;;;;;;;;;;;;
;;;;;;;;;;;;;
Buhari; DSS &amp;;;;;;;;;;;;
3035;2023-03-31 14:23:46+00:00;dev_events;🚀 OS Sustainability for growth;;;;;;;;;;
🗓 June 15-17;2023;;;;;;;;;;;;
🇳🇬 Lagos; Nigeria;;;;;;;;;;;;
;;;;;;;;;;;;;
#tech #technology #conference #IT;;;;;;;;;;;;;
;;;;;;;;;;;;;
❤️ Retweet to support;;;;;;;;;;;;;
;;;;;;;;;;;;;
"https://t.co/FeAewvggg6""";Developer Events;['tech', 'technology', 'conference', 'IT'];0;0;;;;;;;;;
3036;2023-03-31 14:23:42+00:00;annaclarity1;@narelleford @SarkySage I followed his tweets and grokkd his disappointment with Labor.  But he only ever promised his fledgeling party would contest the Liberals at the '22 election. Not at future elections. Yes, he was trawling for progressive voters. A;Twitter Web App;;0;0;;;;;;
3037;2023-03-31 14:23:38+00:00;VotingGuy;.@Louisiana_sos Kyle Ardoin giving a welcome to regional legislators to discuss election accuracy, now giving a history of the Louisiana Territory Purchase from France for $15mil - at @NCSLorg conference on Accurate and Strong Elections in New Orleans @EACgov happy to participate https://t.co/U1cRMZPO5q;Twitter for iPhone;;1;11;;;;;;
3038;2023-03-31 14:23:11+00:00;starlocalmedia;The road construction in front of Celina City Council chambers was a fitting exhibit for the city’s first town hall meeting of 2023.  https://t.co/Bf7eKy5EPP;BLOX CMS;;0;0;;;;;;
3039;2023-03-31 14:23:11+00:00;celinarecord;The road construction in front of Celina City Council chambers was a fitting exhibit for the city’s first town hall meeting of 2023.  https://t.co/o4W29se4aB;BLOX CMS;;0;1;;;;;;
3040;2023-03-31 14:22:52+00:00;naijareel;Mr. Matthias Schmale, Resident and Humanitarian Coordinator in Nigeria - Statement on dire situation of children following visit to El-miskin IDP camp, Borno Maiduguri, 31 march 2023 - Nigeria;;;;;;;;;;
"https://t.co/KemyHVfpHG""";FS Poster 3;;0;0;;;;;;;;;
3041;2023-03-31 14:22:50+00:00;MMSharubutu;Timipre Marlin Sylva Has Resigned As Minister Of State For Petroleum Resources To Pursue His Ambition Of Becoming Governor Of Bayelsa State.;;;;;;;;;;
;;;;;;;;;;;;;
Sylva Will Contest Against David Lyon And Other Four Aspirants At The APC Primaries Scheduled To Take Place On April 14;" 2023. https://t.co/rS7jVOVM5R""";Twitter for Android;;0;5;;;;;;;;
3042;2023-03-31 14:22:46+00:00;MapAlerter;🚦 #Tipperary: Temporary Traffic Managment on the L7523  Flemingstown, Co.Tipperary. From the 03/04/2023 to the 05/04/2023. Road temporarily closed, Divert along the L3502 and #RoadAlert   @tipperarycoco https://t.co/sVFDkr3kdk;MapAlerterTweeter;['Tipperary', 'RoadAlert'];0;1;;;;;;
3043;2023-03-31 14:22:46+00:00;indecentrogue;Darjeeling politicians are ìdìots.. its 2023 and still till now we dont have a proper 2 lane road . in 73 years darjeeling main highway doesnt have a 2 lane road with proper line indicating 2 sides of a road . what a shame for the people ..citizens are ìdiots here cant even speak;Twitter for Android;;0;0;;;;;;
3044;2023-03-31 14:22:27+00:00;whereistheiss;The International Space Station was passing over Russell Park Road, QLD, Australia on Fri Mar 31 2023 14:22:25 GMT+0000 https://t.co/B74ayKLWo3;Pipedream, Inc;;0;0;;;;;;
3045;2023-03-31 14:22:18+00:00;IbrahimAbbasAd3;Peter obi decamped from PDP TO LP.;;;;;;;;;;
Kwakwaso also decamped from  APC TO NNPP.;;;;;;;;;;;;;
Atiiku and peter obi 2023 votes 9293483.;;;;;;;;;;;;;
"Tinubu and kwakwaso 2023 votes 8692036. https://t.co/A3Ep5Cdfa9""";Twitter for Android;;0;0;;;;;;;;;
3046;2023-03-31 14:22:17+00:00;Green_Bastardo;@davereaboi What people need to understand is with these elections being so close lately, all it takes is those middle of the road types, who dont really pay attention to this stuff til the end of october and decide on superficial nonsense, to swing an el;Twitter Web App;;0;0;;;;;;
3047;2023-03-31 14:22:17+00:00;TradedBoston;LOAN;;;;;;;;;;
IMAGE: RD Advisors;;;;;;;;;;;;;
DATE: 03/17/2023;;;;;;;;;;;;;
ADDRESS: 2 High Rock Road;;;;;;;;;;;;;
MARKET: Dover;;;;;;;;;;;;;
ASSET TYPE: Single Family Residence;;;;;;;;;;;;;
;;;;;;;;;;;;;
LANDLORD: Quitiana Goff;;;;;;;;;;;;;
LENDER: RD Advisors;;;;;;;;;;;;;
LOAN AMOUNT: $1;610;0;;;;;;;;;;;
LOAN TYPE: Rehabilita...;;;;;;;;;;;;;
;;;;;;;;;;;;;
"View Post on Instagram:https://t.co/NRN6dG2A4T https://t.co/PI07epJReT""";TradedBoston Twitter API ;;0;0;;;;;;;;;
3048;2023-03-31 14:21:52+00:00;Saudibanker;@hinaparvezbutt So bb, let's get into elections. what r u afraid of? U don't need to if you have massive crowd following and voters. Don't be shy!;;;;;;;;;;
And your another bb @Marriyum_A said if someone's running from election; it's @ImranKhanPTI. What a joke of century.;;;;;;;;;;;;
Alright;" let's go for election.""";Twitter for Android;;0;0;;;;;;;;
3049;2023-03-31 14:21:44+00:00;BillTravis1861;@VigilantFox @glennbeck Beck had me until he started talking about the next election.  The next election?  They are in the process of arresting our candidate that they cheated in 2020 with third world dropbox elections.  We are frankly beyond elections I';Twitter Web App;;0;2;;;;;;
3050;2023-03-31 14:21:32+00:00;Standard_ngr;Operatives of the Ibadan Zonal Command of the EFCC, on Thursday, March 30, 2023, arrested twenty-one suspected internet fraudsters including two females in an intelligence-driven operation at Agbowo in Akobo and Idi–Ishin areas of Ibadan, Oyo State.;Twitter Web App;;1;1;;;;;;
